Word,Tag
eruke,tm
.,sym
vishwa,name
Usefullaana,tmen
newsella,tmen
padikame,tm
theveye,tm
illada,tm
news,en
padiringa,tm
vekkama,tm
illaya,tm
.,sym
savina,name
Collegena,tmen
friend,en
friendsnale,tmen
college,en
dha,tm
.,sym
deena,tm
Neenga,tm
yellatheyu,tm
unga,tm
wishla,tmen
panna,tm
na,tm
yeduk,tm
summa,tm
.,sym
danush,name
Valkaila,tm
adipadnu,tm
appodha,tm
peacefulana,tmen
life,en
yepdi,tm
earn,en
pandradhun,tm
theriyu,tm
.,sym
dulkar,name
Yellarume,tm
daiyavu,tm
senju,name
channela,tmen
subscribe,en
panna,tm
maraka,tm
marakadinga,tm
pleasenga,tmen
.,sym
pavani,name
Boiled,en
water,en
nijamave,tm
yella,tm
kind,en
diseasekume,tmen
solutiona,tmen
.,sym
vaani,name
Adhu,tm
yenne,tm
Therila,tmen
yella,tm
break,en
movieleyu,tmen
rainla,tmen
end,en
pandranga,tm
.,sym
vinyak,name
Namak,tm
yevlo,tm
asingamanalu,tm
namma,tm
thirundha,tm
matto,tm
namma,tm
yeppome,tm
teamku,tmen
support,en
panuvo,tm
.,sym
parvathi,name
Yevlo,tm
naal,tm
Kapro,tm
unga,tm
trailerra,tmen
release,en
panirknga,tm
yedho,tm
speciallah,tmen
kaata,tm
eruk,tm
pola,tm
.,sym
vivek,name
vadivel,tm
anna,tm
madri,tm
yendha,tm
comedianuilla,tmen
.,sym
keerthisuresh,name
vijay,name
pair,en
venun,tm
solravanga,tm
keela,tm
likepanunga,tmen
.,sym
Innum,tm
Konjam,tm
Better,en
aa,tm
Irunthirukkalam,tm
Solravanga,tm
Like,en
Pannunga,tm
.,sym
ithupola,tm
advocate,en
character,en
nadika,tm
oruthanuku,tm
yugam,tm
aagum,tm
.,sym
Avaru,tm
seriousaah,tmen
pesunale,tm
siriputhan,tm
varum,tm
.,sym
Abe,Other
sab,Other
la,Other
ke,Other
ussi,Other
date,en
pe,Other
kyon,Other
laa,Other
rahe,Other
Ho,Other
bhagawon,Other
.,sym
Yarellam,tm
Viswasam,tm
trailer,en
pathacha,tm
.,sym
Rajni,name
sir,en
Vijay,name
Nawajuddin,name
one,en
movie,en
.,sym
nithyamenon,name
dhanush,name
pair,en
super,en
.,sym
yella,tm
dialoguesuku,tmen
thanniya,tm
oru,tm
meaning,en
erundhudhu,tm
adhuda,tm
cinemavoda,tmen
highlight,en
.,sym
Rajani,name
sir,en
back,en
pongal,tm
going,en
bang,en
.,sym
Marana,tm
waiting,en
samantha,name
maam,en
entry,en
.,sym
dhanush,name
look,en
like,en
Kamal,name
Hassan,name
look,en
virumandi,tm
.,sym
naan,tm
thala,tm
yoda,tm
thivira,tm
rasigan,tm
daa,tm
naan,tm
thirunelveli,tm
karanda,tm
.,sym
صدق,Other
او,Other
لاتصدق,Other
مشاهد,Other
لاول,Other
مره,Other
تعرض,Other
من,Other
رحلتي,Other
الاخيره,Other
.,sym
Intha,tm
week,en
kulla,tm
k,en
like,en
varanum,tm
vandhagagu,tm
appodha,tm
yengluku,tm
oru,tm
geththu,tm
.,sym
Youtube,en
hang,en
siduch,tm
viewsakatunga,tmen
like,en
increasealena,tmen
yenna,tm
use,en
uploadpanniyu,tmen
.,sym
k,en
like,en
marana,tm
mass,en
ah,tm
.,sym
Hindi,Other
Upload,en
Karo,Other
Bhai,Other
Ea,Other
movie,en
ke,Other
.,sym
Yella,tm
pasangalum,tm
paakkavendiya,tm
Padam,tm
.,sym
Dhanush,name
acting,en
veraleval,tmen
ethana,tm
mura,tm
pathalum,tm
salipu,tm
illa,tm
.,sym
KGF,en
postponed,en
pannuganga,tm
da,tm
.,sym
thalaivar,tm
il,tm
parthamathiri,tm
irukkar,tm
jan,tm
epa,tm
varumnu,tm
irukku,tm
.,sym
almost,en
yella,tm
tamil,Other
movie,en
onukonnu,tm
relatableladha,tmen
eruku,tm
try,en
something,en
new,en
waiting,en
.,sym
Ena,tm
da,tm
idhu,tm
Dunkirk,tm
bgm,en
copy,en
adicha,tm
mari,tm
iruku,tm
hansZimmer,Other
paavam,tm
summa,tm
vidadu,tm
da,tm
.,sym
Last,en
dialogue,en
suit,en
fan,en
.,sym
kid,en
yellarume,tm
ippo,tm
kdrama,tm
pathu,tm
kettu,tm
poitanga,tm
yellaru,tm
konjo,tm
tamil,Other
movie,en
pathu,tm
nalladha,tm
kathukonga,tm
.,sym
Thalaveriyan,tm
solren,tm
Semma,tm
mass,en
Viswasam,tm
elithi,tm
vachukonga,tm
viswasam,tm
trailor,en
ithoda,tm
mass,en
ah,tm
irukum,tm
.,sym
ayo,tm
enga,tm
oorla,tm
week,en
ku,tm
ticket,en
aah,tm
book,en
panni,tm
vachitanungale,tm
ticket,en
kooda,tm
kedakalaye,tm
.,sym
Dai,tm
enada,tm
ithu,tm
thaarumara,tm
irukku,tm
Vetrimaran,tm
Dhanush,name
proved,en
.,sym
Yennada,tm
padam,tm
release,en
aana,tm
aprom,tm
TRENDING,en
la,tm
varuthu,tm
.,sym
plz,en
make,en
million,en
like,en
feeling,en
proud,en
.,sym
Karthi,name
ku,tm
support,en
pandrenka,tm
Tamil,Other
fan,en
Karthi,name
ku,tm
telugu,Other
fan,en
pudikum,tm
Ivana,tm
Yaarum,tm
mathikathinka,tm
.,sym
madhavan,name
sir,en
ungla,tm
adichikka,tm
evanum,tm
illa,tm
.,sym
Thala,tm
fan,en
ella,tm
oru,tm
like,en
pottu,tm
ponga,tm
pa,tm
.,sym
Thalaiver,tm
fan,en
hit,en
like,en
Papom,tm
avalo,tm
diehard,en
fan,en
irrukikanu,tm
.,sym
Gorilla,en
movie,en
Potta,tm
Pola,tm
Bgm,en
poduringa,tm
konjam,tm
mathunga,tm
oru,tm
vibeilla,tmen
.,sym
dedicated,en
die,en
hard,en
fan,en
.,sym
Ethuku,tm
politics,en
nadika,tm
matum,tm
seiyalam,tm
.,sym
tamil,Other
songsnale,tmen
Gvprakash,name
sir,en
mattudha,tm
nyabagam,tm
varudhu,tm
.,sym
yella,tm
focus,en
yeppome,tm
ajith,name
mela,tm
mattudha,tm
eruk,tm
vijay,name
better,en
ajith,name
.,sym
thala,tm
yuvan,tm
Block,en
blaster,en
.,sym
Pwoli,tm
pwolii,tm
Dhanush,name
vetrimaaran,tm
Manju,name
warrier,name
.,sym
It,en
look,en
like,en
Pink,en
Movie,en
remake,en
.,sym
Sanga,name
thamilan,name
nu,tm
title,en
vachutu,tm
enna,tm
remix,en
song,en
eduk,tm
yevalo,tm
effort,en
potalum,tm
pogadhu,tm
everyone,en
satisfied,en
song,en
.,sym
Kaithi,name
seekaram,name
venum,tm
Awesome,en
movie,en
I,en
watched,en
hotstar,en
even,en
watch,en
netflix,en
crazy,en
.,sym
kiran,name
bro,en
evening,en
clock,en
video,en
post,en
pannuga,tm
.,sym
bro,en
ivakitte,tm
sonna,tm
yedavch,tm
senchurva,tm
better,en
neenga,tm
yedume,tm
kekadinga,tm
.,sym
hello,en
suresh,name
adu,tm
indhumathi,tm
oda,tm
blood,en
yethuvum,tm
pannathu,tm
.,sym
Englisheyum,tmen
namaka,tm
Tamil,Other
madridha,tm
pesuvomda,tm
kiran,name
.,sym
Mangalore,Location
university,en
la,tm
paducha,tm
yellaruku,tm
hats_off,en
.,sym
Namma,tm
channel,en
konjo,tm
subscribe,en
panni,tm
andha,tm
bell,en
icon,en
mattu,tm
clickpanunga,tmen
.,sym
Namma,tm
bodyla,tmen
thanni,tm
illena,tm
namma,tm
weakairuvo,tmen
.,sym
Yella,tm
song,en
ore,tm
madri,tm
vibeahkudukadhu,tm
.,sym
Uyir,tm
tholavu,tm
orutha,tm
navch,tm
erukanu,tm
illena,tm
namma,tm
livepandra,tmen
indha,tm
lifeke,tmen
artham,tm
illama,tm
poiru,tm
.,sym
Nee,tm
spatiya,tm
thungniya,tm
yella,tm
kekaradhu,tm
lover,en
mattu,tm
illa,tm
namla,tm
peththa,tm
amma,tm
appa,tm
.,sym
Chennai,Location
ponnu,tm
chicken,en
biriyani,Other
sapudnu,tm
.,sym
Destiny,en
yella,tm
ippovu,tm
namblama,tm
.,sym
Social,en
medium,en
nariya,tm
pera,tm
thinkpannave,tmen
stop,en
paniduchu,tm
.,sym
Friendshipkulla,tmen
yenna,tm
formality,en
.,sym
College,en
lifenale,tmen
oru,tm
Newfamily,en
kadacha,tm
mdridha,tm
.,sym
Yellarume,tm
busydha,tmen
busyah,tmen
erundhalu,tm
unga,tm
kuda,tm
pesuvangla,tm
avanga,tm
God,en
.,sym
Goodbye,en
solit,tm
andafighta,tmen
ange,tm
niruthirnu,tm
.,sym
Lifela,tmen
ore,tm
advice,en
kudukanuna,tm
neenga,tm
unglalove,tm
panunga,tm
enough,en
.,sym
Why,en
people,en
say,en
yenak,tm
konjam,tm
konjam,tm
tamil,Other
theriyum,tm
even,en
know,en
tamil,Other
.,sym
Mukesh_ambani,name
dha,tm
yellarodainspiration,tmen
.,sym
Mumbai,Location
trainah,tm
pathe,tm
solala,tm
yevlo,tm
.,sym
tamil,Other
theriyum,tm
even,en
know,en
tamil,Other
.,sym
Mukesh_ambani,name
dha,tm
yellarodainspiration,tmen
.,sym
Mumbai,Location
trainah,tmen
pathe,tm
solala,tm
yevlo,tm
Busyplacenu,tmen
.,sym
South,Other
Korea,Location
poravanga,tm
yellarume,tm
kpop,tm
fanahdha,tmen
erupanga,tm
.,sym
North,Other
korea,Location
semmastrict,en
yevanume,tm
anga,tm
peacefulave,tmen
vaalamudiyadu,tm
.,sym
Indha,tm
summer,en
nalla,tm
nariya,tm
per,tm
sufferaranga,tmen
.,sym
Veetla,tm
televisionillena,tmen
yepdi,tm
eruku,tm
.,sym
Comment,en
panit,tm
time,en
waste,en
panname,tm
.,sym
movieah,tmen
sariya,tm
concentrationpanungada,tmen
.,sym
A,en
R,en
Rahman,name
madri,tm
heartwarming,en
voice,en
yaraleyu,tm
singpanna,tmen
mudiyadhu,tm
.,sym
Singapore,Location
malaysia,Location
japan,Location
US,Location
Australia,Location
yella,tm
pogame,tm
erukanu,tm
.,sym
Classkulladha,tmen
yella,tm
cheating,en
work,en
pandranga,tm
.,sym
Examdha,tmen
bos,en
ade,tm
ketala,tm
tensionagudhu,tmen
.,sym
Hindi,Other
malayalam,Other
telugu,Other
marathi,Other
konkani,Other
.,sym
kannada,Other
French,Other
Spanish,Other
sanskriti,Other
.,sym
yellalanguage,tm
theriyu,tm
dinesh,name
.,sym
Familykuda,tmen
poramadri,tm
oru,tm
film,en
suggest,en
pandrigala,tm
.,sym
Commentskaaka,tmen
vanda,tm
yellaru,tm
oru,tm
like,en
podunga,tm
.,sym
Fighting,en
scene,en
yellame,tm
speechless,en
.,sym
Hero,en
yenga,tm
heroin,en
romba,tm
problemkudutha,tm
madri,tm
erundhud,tm
.,sym
Old,en
movieslayella,tmen
anda,tm
dance,en
step,en
solli,tm
thanda,tm
payannga,tm
veralevel,tmen
.,sym
Anda,tm
car,en
accident,en
scene,en
yarume,tm
panla,tm
.,sym
Yenan,tm
therila,tm
heroin,en
vida,tm
heroinoda,tmen
friend,en
romba,tm
puduchpoch,tm
.,sym
Ededha,tm
yedurpathe,tm
film,en
real,en
life,en
story,en
madri,tm
erundhud,tm
.,sym
Yellaroda,tm
Opinionuvenu,tmen
nd,tm
episode,en
start,en
panna,tm
.,sym
Bigil,name
filmla,tmen
anda,tm
acid,en
potta,tm
scene,en
rombave,tm
realistica,tmen
erundhud,tm
.,sym
Filmla,tmen
mattudha,tm
edella,tm
nadaku,tm
.,sym
College,en
life,en
yellatheyu,tm
oppositetave,tmen
kattirka,tm
.,sym
Pei,Other
bayangarama,name
erundhud,tm
semma,tm
horror,en
movie,en
Maya,name
.,sym
Surya,name
double,en
acting,en
pannadhu,tm
Thap,tm
.,sym
ponniyanselvam,name
scenela,tmen
veralevella,tmen
edit,en
panirkale,tm
ava,tm
oru,tm
extraordinary,en
man,en
solradhula,tm
yendha,tm
doubtkuda,tmen
vena,tm
.,sym
Ponga,tm
tambi,tm
innum,tm
miillon,en
viewer,en
thandito,tm
ini,tm
yevanume,tm
unsubscribe,en
pannavenda,tm
.,sym
cookingla,tmen
varlena,tm
yenna,tm
chefah,tmen
poi,tm
kalyano,tm
panna,tm
problem,en
solveairula,tmen
.,sym
hello,en
pretty,en
lady,en
best,en
offer,en
please,en
check,en
link,en
.,sym
Hello,en
Telugu,Other
fan,en
yavaraina,Other
unte,Other
like,en
veskondi,Other
bos,en
.,sym
hundred,en
million,en
billion,en
trillion,en
like,en
yella,tm
vandada,tm
gethun,tmen
yevanda,tm
sonanga,tm
yellarume,tm
effortpodro,tmen
yellarume,tm
munnero,tm
.,sym
Bigil,name
ah,tm
vida,tm
Super,en
hit,en
kaithi,tm
please,en
go,en
watch,en
.,sym
Ella,tm
Hollywood,en
kollywood,Other
bollywood,en
yella,tm
oru,tm
arthame,tm
illeda,tm
.,sym
innu,tm
jayalalitha,name
erundha,tm
nalla,tm
erundurkun,tm
neneikaravanga,tm
like,en
podunga,tm
.,sym
Podu,tm
evalothaan,tm
ageanalum,tmen
thalaiyoda,tm
voice,en
irukkae,tm
adudha,tm
oru,tm
vibekuduku,tmen
feel,en
makkale,tm
.,sym
studyingla,tmen
konjo,tm
concentratepanna,tmen
romba,tm
nalla,tm
varla,tm
lifela,tmen
.,sym
Looks,en
promising,en
vivek,name
mervin,name
congrats,en
promising,en
talentdha,tmen
And,en
Vijay,name
Sethupathi,name
Anna,tm
Mass,en
aana,tm
movie,en
apa,tm
apa,tm
ipdi,tm
padamum,tm
thevai,tm
.,sym
Innum,tm
naal,tm
erukku,tm
RCB,Other
ku,tm
waitingla,tmen
erukkavanga,tm
hitpannunga,tmen
.,sym
Who,en
like,en
bigil,name
movie,en
I,en
one,en
craziest,en
fan,en
.,sym
yeppome,tm
yellatheyu,tm
seiyanun,tm
aimpannanu,tm
appodha,tm
yellame,tm
achievepanna,tmen
mudiyu,tm
.,sym
namla,tm
yevanu,tm
hatepanname,tmen
pathukanu,tm
appoda,tm
life,en
jollyahve,tmen
eruku,tm
.,sym
Ithu,tm
enna,tm
amithabachan,name
movie,en
ya,tm
But,en
Thala,tm
ethu,tm
sonalun,tm
ethu,tm
senchalum,tm
epadi,tm
actpannalum,tmen
engaluku,tm
pudikum,tm
adufans,tmen
erukrapower,tm
.,sym
dinamum,tm
latetave,tmen
vare,tm
latestayella,tmen
vara,tm
chancerukannu,tmen
therilla,tm
.,sym
ర,Other
మ,Other
చరణ,Other
ఫ,Other
య,Other
న,Other
స,Other
ఇక,Other
కడ,Other
ఆల,Other
ద,Other
బ,Other
స,Other
ట,Other
స,Other
పర,Other
స,Other
ట,Other
ర,Other
.,sym
